# x_um E_MeV dEdx_MeV_per_um
7.726931732933233210e-01 5.118846553416062761e+00 3.903235364209212688e-01
7.751937984496123368e-01 5.117870523199191446e+00 3.903054494510209693e-01
7.776944236059014637e-01 5.116894538072891407e+00 3.902874729781539709e-01
7.801950487621904795e-01 5.115918597760857445e+00 3.902696070023205510e-01
7.826956739184796064e-01 5.114942701986776363e+00 3.902518515235207097e-01
7.851962990747686222e-01 5.113966850474337633e+00 3.902342065417542250e-01
7.876969242310577490e-01 5.112991042947228948e+00 3.902166720570214298e-01
7.901975493873467649e-01 5.112015279129133560e+00 3.901992480693218246e-01
7.926981745436358917e-01 5.111039558743748934e+00 3.901819345786560200e-01
7.951987996999249075e-01 5.110063881514756545e+00 3.901647315850235165e-01
7.976994248562140344e-01 5.109088247165849417e+00 3.901476390884247025e-01
8.002000500125030502e-01 5.108112655420712578e+00 3.901306570888591896e-01
8.027006751687921771e-01 5.107137106003034610e+00 3.901137855863272552e-01
8.052013003250813039e-01 5.106161598636501431e+00 3.900970245808287329e-01
8.077019254813703197e-01 5.105186133044808727e+00 3.900803740723637891e-01
8.102025506376594466e-01 5.104210708951639752e+00 3.900638340609323129e-01
8.127031757939484624e-01 5.103235326080682199e+00 3.900474045465343598e-01
8.152038009502375893e-01 5.102259984155625538e+00 3.900310855291697631e-01
8.177044261065266051e-01 5.101284682900160128e+00 3.900148770088388006e-01
8.202050512628157319e-01 5.100309422037971885e+00 3.899987789855413611e-01
8.227056764191047478e-01 5.099334201292749391e+00 3.899827914592773337e-01
8.252063015753938746e-01 5.098359020388183893e+00 3.899669144300469403e-01
8.277069267316828904e-01 5.097383879047959532e+00 3.899511478978499035e-01
8.302075518879720173e-01 5.096408776995763112e+00 3.899354918626862787e-01
8.327081770442610331e-01 5.095433713955289434e+00 3.899199463245562880e-01
8.352088022005501600e-01 5.094458689650224414e+00 3.899045112834597648e-01
8.377094273568391758e-01 5.093483703804253970e+00 3.898891867393967647e-01
8.402100525131283026e-01 5.092508756141069348e+00 3.898739726923672322e-01
8.427106776694173185e-01 5.091533846384355577e+00 3.898588691423710562e-01
8.452113028257064453e-01 5.090558974257804792e+00 3.898438760894085142e-01
8.477119279819954611e-01 5.089584139485102909e+00 3.898289935334794953e-01
8.502125531382845880e-01 5.088609341789941176e+00 3.898142214745839440e-01
8.527131782945736038e-01 5.087634580896004621e+00 3.897995599127220268e-01
8.552138034508627307e-01 5.086659856526981827e+00 3.897850088478933550e-01
8.577144286071517465e-01 5.085685168406559598e+00 3.897705682800981508e-01
8.602150537634408733e-01 5.084710516258430957e+00 3.897562382093365807e-01
8.627156789197298892e-01 5.083735899806282710e+00 3.897420186356085336e-01
8.652163040760190160e-01 5.082761318773802550e+00 3.897279095589140097e-01
8.677169292323080318e-01 5.081786772884678172e+00 3.897139109792529532e-01
8.702175543885971587e-01 5.080812261862597268e+00 3.897000228966252533e-01
8.727181795448861745e-01 5.079837785431248420e+00 3.896862453110310764e-01
8.752188047011753014e-01 5.078863343314324652e+00 3.896725782224705337e-01
8.777194298574643172e-01 5.077888935235507439e+00 3.896590216309434029e-01
8.802200550137534441e-01 5.076914560918489805e+00 3.896455755364497953e-01
8.827206801700424599e-01 5.075940220086958554e+00 3.896322399389896551e-01
