# x_um E_MeV dEdx_MeV_per_um
4830.776488 4.213559 0.000101
4838.443589 4.212785 0.000101
4846.110690 4.212010 0.000101
4853.777791 4.211235 0.000101
4861.444891 4.210460 0.000101
4869.111992 4.209685 0.000101
4876.779093 4.208910 0.000101
4884.446194 4.208135 0.000101
4892.113295 4.207359 0.000101
4899.780395 4.206584 0.000101
4907.447496 4.205808 0.000101
4915.114597 4.205033 0.000101
4922.781698 4.204257 0.000101
4930.448798 4.203481 0.000101
4938.115899 4.202705 0.000101
4945.783000 4.201928 0.000101
4953.450101 4.201152 0.000101
4961.117202 4.200375 0.000101
4968.784302 4.199599 0.000101
4976.451403 4.198822 0.000101
4984.118504 4.198045 0.000101
4991.785605 4.197268 0.000101
4999.452705 4.196491 0.000101
5007.119806 4.195714 0.000101
5014.786907 4.194936 0.000101
5022.454008 4.194159 0.000101
5030.121109 4.193381 0.000101
5037.788209 4.192603 0.000101
5045.455310 4.191825 0.000101
5053.122411 4.191047 0.000101
5060.789512 4.190269 0.000102
5068.456612 4.189491 0.000102
5076.123713 4.188712 0.000102
5083.790814 4.187934 0.000102
5091.457915 4.187155 0.000102
5099.125016 4.186376 0.000102
5106.792116 4.185597 0.000102
5114.459217 4.184818 0.000102
5122.126318 4.184039 0.000102
5129.793419 4.183260 0.000102
5137.460519 4.182480 0.000102
5145.127620 4.181701 0.000102
5152.794721 4.180921 0.000102
5160.461822 4.180141 0.000102
5168.128922 4.179361 0.000102
5175.796023 4.178581 0.000102
5183.463124 4.177801 0.000102
5191.130225 4.177021 0.000102
5198.797326 4.176240 0.000102
5206.464426 4.175460 0.000102
5214.131527 4.174679 0.000102
5221.798628 4.173898 0.000102
5229.465729 4.173117 0.000102
5237.132829 4.172336 0.000102
5244.799930 4.171555 0.000102
5252.467031 4.170773 0.000102
5260.134132 4.169992 0.000102
5267.801233 4.169210 0.000102
5275.468333 4.168428 0.000102
5283.135434 4.167646 0.000102
5290.802535 4.166864 0.000102
5298.469636 4.166082 0.000102
5306.136736 4.165300 0.000102
5313.803837 4.164518 0.000102
5321.470938 4.163735 0.000102
5329.138039 4.162952 0.000102
5336.805140 4.162170 0.000102
5344.472240 4.161387 0.000102
5352.139341 4.160604 0.000102
5359.806442 4.159821 0.000102
5367.473543 4.159037 0.000102
5375.140643 4.158254 0.000102
5382.807744 4.157470 0.000102
5390.474845 4.156687 0.000102
5398.141946 4.155903 0.000102
5405.809047 4.155119 0.000102
5413.476147 4.154335 0.000102
5421.143248 4.153551 0.000102
5428.810349 4.152766 0.000102
5436.477450 4.151982 0.000102
5444.144550 4.151197 0.000102
5451.811651 4.150412 0.000102
5459.478752 4.149628 0.000102
5467.145853 4.148843 0.000102
5474.812953 4.148058 0.000102
5482.480054 4.147272 0.000102
5490.147155 4.146487 0.000102
5497.814256 4.145701 0.000102
5505.481357 4.144916 0.000102
5513.148457 4.144130 0.000102
5520.815558 4.143344 0.000103
5528.482659 4.142558 0.000103
5536.149760 4.141772 0.000103
5543.816860 4.140986 0.000103
5551.483961 4.140199 0.000103
5559.151062 4.139413 0.000103
5566.818163 4.138626 0.000103
5574.485264 4.137839 0.000103
5582.152364 4.137052 0.000103
5589.819465 4.136265 0.000103
5597.486566 4.135478 0.000103
5605.153667 4.134691 0.000103
5612.820767 4.133903 0.000103
5620.487868 4.133116 0.000103
5628.154969 4.132328 0.000103
5635.822070 4.131540 0.000103
5643.489171 4.130752 0.000103
5651.156271 4.129964 0.000103
5658.823372 4.129176 0.000103
5666.490473 4.128387 0.000103
5674.157574 4.127599 0.000103
