# x_um E_MeV dEdx_MeV_per_um
8700.156395 4.293076 0.000078
8710.961279 4.292237 0.000078
8721.766163 4.291398 0.000078
8732.571047 4.290560 0.000078
8743.375930 4.289721 0.000078
8754.180814 4.288882 0.000078
8764.985698 4.288043 0.000078
8775.790581 4.287204 0.000078
8786.595465 4.286365 0.000078
8797.400349 4.285525 0.000078
8808.205233 4.284686 0.000078
8819.010116 4.283847 0.000078
8829.815000 4.283008 0.000078
8840.619884 4.282169 0.000078
8851.424767 4.281329 0.000078
8862.229651 4.280490 0.000078
8873.034535 4.279650 0.000078
8883.839419 4.278811 0.000078
8894.644302 4.277971 0.000078
8905.449186 4.277132 0.000078
8916.254070 4.276292 0.000078
8927.058953 4.275452 0.000078
8937.863837 4.274613 0.000078
8948.668721 4.273773 0.000078
8959.473605 4.272933 0.000078
8970.278488 4.272093 0.000078
8981.083372 4.271253 0.000078
8991.888256 4.270413 0.000078
9002.693140 4.269573 0.000078
9013.498023 4.268733 0.000078
9024.302907 4.267893 0.000078
9035.107791 4.267053 0.000078
9045.912674 4.266213 0.000078
9056.717558 4.265373 0.000078
9067.522442 4.264532 0.000078
9078.327326 4.263692 0.000078
9089.132209 4.262852 0.000078
9099.937093 4.262011 0.000078
9110.741977 4.261171 0.000078
9121.546860 4.260330 0.000078
9132.351744 4.259489 0.000078
9143.156628 4.258649 0.000078
9153.961512 4.257808 0.000078
9164.766395 4.256967 0.000078
9175.571279 4.256126 0.000078
9186.376163 4.255286 0.000078
9197.181047 4.254445 0.000078
9207.985930 4.253604 0.000078
9218.790814 4.252763 0.000078
9229.595698 4.251922 0.000078
9240.400581 4.251081 0.000078
9251.205465 4.250239 0.000078
9262.010349 4.249398 0.000078
9272.815233 4.248557 0.000078
9283.620116 4.247715 0.000078
9294.425000 4.246874 0.000078
9305.229884 4.246033 0.000078
9316.034767 4.245191 0.000078
9326.839651 4.244350 0.000078
9337.644535 4.243508 0.000078
9348.449419 4.242666 0.000078
9359.254302 4.241825 0.000078
9370.059186 4.240983 0.000078
9380.864070 4.240141 0.000078
9391.668953 4.239299 0.000078
9402.473837 4.238457 0.000078
9413.278721 4.237615 0.000078
9424.083605 4.236773 0.000078
